iteration	train_loss	train_acc	n_params	class_imbalance	agg	batch_norm	batch_size	conv_layers	depth	hidden_size	include_dists	init_conv_dim	kernel_size	lr	n_heads	n_smps	n_snps	pool	stride	tokenizer	use_vit
219	0.4997177720069885	0.75	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
220	0.37568503618240356	0.83984375	76546	0.4375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
221	0.45206260681152344	0.80859375	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
222	0.5026918649673462	0.75	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
223	0.390057235956192	0.81640625	76546	0.45703125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
224	0.4083959460258484	0.81640625	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
225	0.4499979615211487	0.8046875	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
226	0.39550429582595825	0.84375	76546	0.4765625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
227	0.40353307127952576	0.828125	76546	0.5	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
228	0.4336777329444885	0.79296875	76546	0.4609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
229	0.4754088521003723	0.7421875	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
230	0.4476247727870941	0.80078125	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
231	0.45730775594711304	0.7734375	76546	0.47265625	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
232	0.4269236922264099	0.80078125	76546	0.46484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
233	0.4229262173175812	0.8046875	76546	0.48828125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
234	0.3957271873950958	0.83203125	76546	0.49609375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
235	0.43898749351501465	0.78125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
236	0.43624234199523926	0.80078125	76546	0.48046875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
237	0.3163796663284302	0.875	76546	0.484375	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
238	0.42059752345085144	0.83203125	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
239	0.40804073214530945	0.78515625	76546	0.4921875	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
240	0.34369465708732605	0.87109375	76546	0.4453125	max	False	256	2		128	False	32	5	0.001		100	36	True	1		False
